Id,ClosedAccount,Age,Gender,Education,CivilState,Salary,Product,NumMonthsBeingClient,NumProductsClient,NumMonthsWithoutOperating,CreditLimit,CreditNotPayed,SumTransactionAmount,NumTransactions
778712658,NO,52.0,F,Uneducated,Married,Less than $40K,1,34,4,4,2001.0,960.0,4026,86
708158133,YES,45.0,M,College,Married,$80K - $120K,1,36,3,2,,2517.0,2188,50
712514508,NO,47.0,M,Unknown,Married,$120K +,1,37,6,4,11354.0,0.0,3073,49
710725383,NO,42.0,M,Doctorate,Divorced,$40K - $60K,1,36,3,2,2012.0,0.0,3282,66
772601283,NO,39.0,M,Post-Graduate,Single,$80K - $120K,1,29,6,2,23034.0,1992.0,2514,32
716371308,NO,,M,Unknown,Single,$40K - $60K,1,36,6,6,4947.0,0.0,4497,84
718518858,NO,50.0,F,Graduate,Married,$40K - $60K,1,39,4,3,1844.0,1388.0,5056,81
712579983,NO,40.0,F,Graduate,Single,Unknown,1,30,5,2,1438.3,0.0,2258,59
716511483,NO,46.0,M,Graduate,Married,Less than $40K,1,39,3,3,4752.0,1400.0,3404,54
708653958,YES,38.0,M,College,Married,$60K - $80K,1,36,5,2,6114.0,1461.0,2608,36
712161858,YES,55.0,F,Unknown,Single,Less than $40K,1,36,4,2,1438.3,0.0,2244,54
716761308,NO,37.0,F,Unknown,Single,Less than $40K,1,36,3,3,2286.0,0.0,5199,83
710547783,NO,57.0,F,Post-Graduate,Single,$40K - $60K,1,36,3,4,4784.0,1629.0,4912,82
772118583,NO,43.0,F,Uneducated,Married,Less than $40K,1,32,6,2,2667.0,1590.0,4596,85
712154883,NO,54.0,F,College,Married,Less than $40K,1,48,3,2,2473.0,1745.0,4823,72
793842558,NO,39.0,F,Doctorate,Married,Less than $40K,1,33,6,4,2001.0,1430.0,4509,69
792695808,NO,41.0,M,High School,Married,$120K +,1,35,5,4,18232.0,1140.0,4775,84
798047583,NO,45.0,F,Uneducated,Married,Unknown,1,39,6,3,1438.3,0.0,4596,71
719453283,NO,45.0,F,Uneducated,Married,Less than $40K,1,36,3,4,2918.0,1597.0,4454,76
717637908,NO,36.0,F,College,Unknown,Less than $40K,1,23,4,3,1924.0,971.0,4951,96
708303108,NO,50.0,F,Graduate,Married,Less than $40K,1,42,5,3,1770.0,1706.0,4940,94
788876208,NO,42.0,F,Graduate,Single,Less than $40K,1,27,5,3,2265.0,0.0,3826,71
772069683,NO,59.0,M,High School,,$60K - $80K,1,48,3,1,3868.0,1384.0,4716,79
780143283,YES,43.0,F,Graduate,Married,$40K - $60K,1,32,4,3,2701.0,2498.0,2678,37
805453908,NO,33.0,M,High School,Divorced,$40K - $60K,1,28,6,1,2507.0,1592.0,4355,79
780897858,NO,38.0,F,High School,Single,Less than $40K,1,20,4,3,2420.0,676.0,3770,76
719881533,YES,46.0,M,College,Married,$40K - $60K,2,34,5,3,16547.0,0.0,1561,41
717346833,NO,44.0,F,Graduate,Married,Less than $40K,1,33,3,2,1621.0,0.0,3764,76
718555308,NO,59.0,M,Unknown,Single,$40K - $60K,1,51,3,4,3808.0,713.0,4845,88
771783333,YES,49.0,F,Uneducated,Divorced,$40K - $60K,1,37,6,2,2173.0,0.0,2379,57
709208808,NO,50.0,F,Uneducated,Married,Less than $40K,1,36,5,2,2178.0,1731.0,4275,71
818901708,NO,41.0,F,College,Divorced,Unknown,1,36,3,1,1438.3,0.0,4539,90
713247408,NO,51.0,F,Uneducated,Unknown,Less than $40K,1,36,3,1,1750.0,813.0,4333,68
715617333,NO,36.0,F,Graduate,Married,Less than $40K,1,26,3,3,1438.3,0.0,4957,88
714230808,NO,36.0,F,College,Married,Less than $40K,1,36,6,4,2466.0,1750.0,5005,76
715866033,NO,37.0,F,High School,Single,Less than $40K,1,36,5,2,2535.0,1352.0,3840,72
718065333,NO,39.0,F,Graduate,Married,$40K - $60K,1,29,4,4,2385.0,1971.0,3711,81
710756133,NO,40.0,F,Unknown,Married,Less than $40K,1,31,5,6,1811.0,821.0,4290,73
713873658,NO,45.0,M,High School,Single,$120K +,1,37,4,3,2701.0,1986.0,4767,76
771499233,NO,46.0,F,High School,Married,Less than $40K,1,34,6,1,5387.0,1133.0,4374,76
711274458,YES,38.0,F,High School,Married,Less than $40K,1,27,4,3,1438.3,0.0,2478,45
790108908,NO,44.0,M,Post-Graduate,Married,$80K - $120K,1,37,5,1,34058.0,0.0,4043,57
797389758,NO,42.0,F,Graduate,Married,$40K - $60K,2,36,6,2,16290.0,0.0,4232,79
827100333,NO,,F,High School,Married,Less than $40K,1,45,3,3,1438.3,726.0,5208,93
711647808,NO,55.0,F,Graduate,Single,Less than $40K,1,36,4,1,2069.0,1028.0,4414,82
714035283,YES,56.0,F,Post-Graduate,Married,Less than $40K,1,36,6,2,2802.0,2256.0,2371,46
720553158,NO,39.0,F,Graduate,Single,Less than $40K,1,31,5,2,3390.0,2222.0,5001,82
717924933,NO,48.0,F,Post-Graduate,Divorced,Unknown,1,37,3,4,3745.0,1291.0,4956,88
802856508,NO,42.0,M,Graduate,Single,$80K - $120K,1,36,6,3,26690.0,0.0,4363,76
708376983,YES,58.0,F,Unknown,Single,Unknown,1,50,5,2,8513.0,799.0,2119,37
712673283,NO,36.0,,Unknown,Single,Less than $40K,1,26,3,2,1438.3,0.0,4886,85
711862533,YES,55.0,F,Uneducated,Married,Less than $40K,1,36,5,3,2258.0,2000.0,2500,42
772407333,YES,41.0,F,Unknown,Married,Less than $40K,1,30,5,3,1654.0,0.0,1730,30
778356408,NO,51.0,F,College,Divorced,$40K - $60K,1,31,6,2,2768.0,1329.0,4275,78
716791908,NO,43.0,M,College,Married,$80K - $120K,1,23,5,2,14566.0,1045.0,4480,77
757761033,NO,35.0,F,Graduate,Single,$40K - $60K,1,28,5,6,3250.0,1560.0,4673,73
758186433,NO,37.0,F,Uneducated,Single,Less than $40K,1,30,3,2,2353.0,1095.0,5038,84
786546783,NO,59.0,F,College,Married,$40K - $60K,1,53,3,2,1438.3,0.0,4457,79
789634983,NO,59.0,M,Graduate,Married,$40K - $60K,1,53,5,1,4188.0,2200.0,4911,86
720654183,YES,45.0,M,Graduate,Married,$80K - $120K,1,35,2,3,23542.0,1307.0,2152,46
715880283,NO,57.0,M,High School,Single,$120K +,1,47,4,4,9272.0,982.0,4649,89
719990358,NO,36.0,F,High School,Married,Less than $40K,1,28,3,1,1967.0,0.0,4620,77
779348358,YES,52.0,F,Uneducated,Single,Less than $40K,1,37,5,3,1717.0,0.0,3004,46
715130808,NO,45.0,M,Graduate,Single,$60K - $80K,2,34,5,1,34516.0,1664.0,4912,80
713818158,NO,50.0,M,Doctorate,Single,$80K - $120K,1,41,5,4,5068.0,991.0,5173,64
709728183,NO,46.0,F,College,Married,Less than $40K,1,39,3,2,1438.3,0.0,4370,79
715797783,NO,55.0,F,Uneducated,Divorced,$40K - $60K,1,47,3,2,2697.0,1863.0,4615,81
710879283,NO,51.0,M,High School,Married,Less than $40K,1,41,3,4,1438.3,0.0,4312,81
827051808,YES,44.0,F,College,Married,Less than $40K,1,40,5,4,7499.0,1083.0,2478,45
710484408,NO,39.0,M,Post-Graduate,Married,$120K +,1,29,6,3,8700.0,1742.0,2306,50
817108083,YES,55.0,M,Unknown,Single,$60K - $80K,1,35,3,3,14266.0,1341.0,1625,34
715995933,NO,46.0,M,Graduate,Single,$120K +,1,36,6,2,2692.0,1631.0,4619,83
713567958,NO,54.0,F,College,Single,Less than $40K,1,36,4,4,2957.0,1408.0,4280,82
779118708,NO,,,Unknown,Single,Less than $40K,1,32,4,3,1438.3,0.0,4598,78
721484283,NO,51.0,F,High School,Married,Less than $40K,1,36,4,2,3007.0,2517.0,4985,84
708817608,NO,41.0,F,High School,Married,Unknown,1,24,3,1,3427.0,1419.0,4218,74
789231858,NO,59.0,M,Unknown,Married,$60K - $80K,1,48,5,3,1438.3,642.0,5177,79
788661408,NO,47.0,F,Uneducated,Married,Less than $40K,1,33,4,5,2990.0,890.0,4757,79
813449508,YES,61.0,M,Graduate,Married,$60K - $80K,1,56,6,2,9918.0,850.0,2485,40
789925833,NO,50.0,F,High School,Married,Unknown,1,41,3,1,8159.0,2277.0,4402,64
709296558,NO,53.0,M,Graduate,Single,$120K +,1,36,3,2,18551.0,1434.0,5364,90
780180033,NO,31.0,F,Graduate,Married,Less than $40K,1,20,5,1,1438.3,0.0,4397,86
713474733,YES,51.0,M,Graduate,Single,$80K - $120K,1,31,5,3,1438.3,327.0,1783,40
771527508,NO,60.0,M,Graduate,Single,$60K - $80K,1,48,3,4,10886.0,1145.0,3488,66
709614333,NO,59.0,F,High School,Single,Unknown,1,36,4,3,10457.0,2148.0,4649,74
767005683,NO,60.0,M,Unknown,Single,$40K - $60K,1,46,6,2,1781.0,1551.0,3527,66
718686558,NO,50.0,M,Unknown,Married,$120K +,1,43,3,2,34516.0,1156.0,3974,65
715655283,NO,42.0,F,Graduate,Married,Less than $40K,1,33,6,3,2363.0,1495.0,4420,65
819631158,NO,54.0,F,Post-Graduate,Married,Less than $40K,1,49,3,3,2802.0,2219.0,5924,88
710866758,NO,42.0,F,High School,Married,Less than $40K,1,31,5,1,1640.0,888.0,4074,73
790119408,YES,48.0,F,Uneducated,Married,Less than $40K,1,41,5,3,4960.0,0.0,2430,48
771332283,NO,50.0,M,Graduate,Married,$80K - $120K,1,38,5,1,4601.0,2517.0,5056,80
771408483,NO,48.0,M,Unknown,Unknown,$60K - $80K,1,36,4,1,4100.0,1956.0,3584,61
811912608,NO,52.0,F,Graduate,Married,$40K - $60K,1,47,3,2,2741.0,1639.0,5077,87
708684108,YES,46.0,F,Graduate,Married,$40K - $60K,1,34,5,3,4152.0,1446.0,2218,30
768638208,NO,50.0,F,Uneducated,Married,Less than $40K,1,44,3,1,3386.0,2517.0,4890,65
803115258,YES,62.0,M,College,Unknown,$40K - $60K,1,56,2,6,3477.0,0.0,2113,40
708869283,NO,50.0,M,High School,Married,$80K - $120K,1,41,6,3,23209.0,1308.0,3530,71
720892833,NO,50.0,F,Graduate,Married,$40K - $60K,1,39,5,3,12610.0,1123.0,4199,67
709762008,NO,48.0,F,High School,Married,Less than $40K,1,38,5,1,2090.0,793.0,4619,78
708600033,NO,46.0,M,Graduate,Married,$40K - $60K,1,39,4,3,1610.0,0.0,4958,87
708736608,NO,40.0,M,Graduate,Married,$120K +,1,27,5,3,2269.0,0.0,2108,39
713047608,YES,40.0,F,College,Unknown,Less than $40K,1,36,6,1,2387.0,2013.0,2134,41
711717258,NO,54.0,F,Graduate,Single,$40K - $60K,1,39,3,4,4036.0,1329.0,5315,82
711886383,YES,54.0,F,High School,Married,Unknown,1,44,5,3,5342.0,605.0,2426,46
713058858,YES,54.0,,Graduate,Unknown,Less than $40K,1,46,5,3,1695.0,913.0,2130,48
713993208,NO,37.0,F,Doctorate,Married,Less than $40K,1,36,3,5,1438.3,0.0,4314,82
717855933,NO,38.0,F,High School,Married,$40K - $60K,1,27,3,2,1776.0,1586.0,4350,71
713436183,NO,42.0,F,High School,Married,$40K - $60K,1,29,4,3,5640.0,0.0,4739,80
778360608,NO,42.0,F,College,Divorced,Less than $40K,1,22,5,3,2403.0,1105.0,4186,77
710914158,NO,45.0,F,College,Married,Less than $40K,1,36,5,1,3349.0,2517.0,4405,55
714789033,YES,54.0,F,Graduate,Married,Less than $40K,1,50,3,3,3173.0,2517.0,2763,51
809811858,YES,43.0,M,High School,Unknown,$80K - $120K,1,38,3,3,1504.0,0.0,2530,43
826709658,YES,45.0,F,Graduate,Divorced,$40K - $60K,1,41,1,3,1477.0,0.0,2214,43
752648883,NO,49.0,F,College,Single,Less than $40K,1,41,6,3,2018.0,1366.0,4842,69
715771608,NO,41.0,M,Graduate,Married,$120K +,2,36,3,3,34516.0,1453.0,4147,76
719061933,NO,44.0,F,Graduate,Married,Unknown,1,34,6,4,2105.0,0.0,4190,67
792345258,NO,46.0,F,Uneducated,Divorced,Unknown,1,40,5,2,20080.0,0.0,4620,70
711765708,NO,39.0,F,Graduate,Unknown,Less than $40K,1,36,3,4,6690.0,1912.0,3875,60
783393633,NO,46.0,M,Graduate,Unknown,$80K - $120K,1,37,6,4,1530.0,0.0,4256,78
779667408,NO,58.0,M,Post-Graduate,Single,$80K - $120K,1,41,4,2,2915.0,1494.0,4235,73
805461783,NO,47.0,F,Graduate,Divorced,Less than $40K,1,42,3,4,1438.3,0.0,4735,87
719098308,YES,56.0,F,High School,Single,Less than $40K,1,42,5,4,2423.0,268.0,2516,59
771433608,NO,54.0,M,Uneducated,Single,$80K - $120K,1,42,5,2,11742.0,0.0,4053,70
825811158,NO,51.0,F,High School,Single,Less than $40K,1,47,5,2,3069.0,2517.0,4512,83
715252383,NO,58.0,F,High School,Divorced,Unknown,3,36,5,4,34516.0,1864.0,3595,52
809092458,NO,36.0,F,Uneducated,Married,$40K - $60K,1,31,5,2,2517.0,1336.0,5211,83
713706258,NO,52.0,F,Unknown,Single,Less than $40K,1,43,6,2,1438.3,773.0,4890,63
714693708,NO,45.0,F,Graduate,Married,$40K - $60K,1,36,3,3,2216.0,,4103,77
721072908,NO,51.0,M,Doctorate,Single,$60K - $80K,1,36,6,2,3232.0,1346.0,5102,69
716675358,NO,54.0,F,College,Single,Less than $40K,1,41,5,2,3478.0,941.0,4607,83
708128733,NO,50.0,F,Post-Graduate,Single,Unknown,1,36,5,4,1814.0,0.0,5014,99
711392508,NO,37.0,F,Graduate,Married,Less than $40K,1,25,4,2,1438.3,0.0,4513,75
771420708,NO,42.0,F,Unknown,Single,Less than $40K,1,30,3,2,1446.0,621.0,4860,68
721207908,NO,47.0,F,High School,Single,Less than $40K,1,37,5,2,1493.0,0.0,4655,95
715798608,NO,45.0,F,Graduate,Married,$40K - $60K,1,34,4,4,4244.0,1066.0,4016,89
716758008,NO,40.0,M,High School,Single,$40K - $60K,1,20,5,2,2984.0,1879.0,4813,83
714847983,NO,48.0,M,Unknown,Single,$80K - $120K,1,36,3,4,2713.0,2201.0,4220,79
716975583,NO,42.0,F,Unknown,Single,$40K - $60K,1,34,4,4,2471.0,1658.0,4406,62
804434058,NO,47.0,M,College,Married,$60K - $80K,2,42,6,4,27437.0,0.0,4660,79
714293358,NO,,,College,Single,Less than $40K,1,46,3,2,4166.0,989.0,4584,70
710989008,NO,38.0,M,Graduate,Unknown,$40K - $60K,1,27,5,6,13100.0,1436.0,3201,78
757194408,YES,43.0,M,College,Married,$60K - $80K,1,36,2,3,1438.3,0.0,1707,38
711459483,NO,43.0,F,High School,Unknown,Less than $40K,1,36,6,2,2242.0,0.0,4845,66
762020133,YES,37.0,F,High School,Married,Unknown,1,30,3,3,9874.0,0.0,2446,47
719256483,NO,41.0,F,High School,Single,$40K - $60K,1,30,5,3,4432.0,1335.0,4144,79
717211608,NO,,F,Unknown,Single,Less than $40K,1,34,6,4,4975.0,1221.0,4776,68
717125958,NO,49.0,F,Unknown,Married,Less than $40K,1,38,6,5,2652.0,1581.0,4747,80
779261433,NO,54.0,F,Graduate,Single,Less than $40K,1,36,3,1,2043.0,1597.0,3553,61
780720258,YES,,M,High School,Divorced,Less than $40K,1,34,4,2,3489.0,2517.0,2684,39
715593783,NO,52.0,M,Unknown,Married,$80K - $120K,1,36,4,2,14858.0,1594.0,4286,72
770858283,NO,40.0,F,High School,Married,$40K - $60K,1,27,5,2,2822.0,2182.0,5371,93
718570158,NO,54.0,F,College,,Less than $40K,1,44,3,3,2901.0,2517.0,4731,83
711039633,NO,52.0,F,Post-Graduate,Married,Less than $40K,1,36,5,3,1594.0,,4653,65
714074808,NO,58.0,F,High School,Married,Less than $40K,1,36,3,3,2241.0,1670.0,4653,75
710439483,NO,51.0,F,Graduate,Single,Less than $40K,1,39,3,4,2581.0,1722.0,4431,79
717516333,NO,40.0,M,Graduate,Married,$120K +,1,33,6,4,14713.0,905.0,4125,82
788835408,YES,49.0,F,Unknown,Married,Less than $40K,1,33,6,3,2910.0,0.0,2648,41
716414958,NO,39.0,F,High School,Single,Unknown,1,36,3,3,2366.0,1927.0,3659,66
712327608,YES,54.0,F,Doctorate,Single,Less than $40K,1,36,4,3,2708.0,0.0,2321,45
796326483,NO,,M,High School,Married,$80K - $120K,1,36,5,4,1681.0,0.0,5416,82
714146208,NO,40.0,F,Unknown,Single,Less than $40K,1,32,6,1,2594.0,2159.0,3872,71
779166783,NO,41.0,F,Unknown,Single,$40K - $60K,1,31,5,1,2128.0,1383.0,3968,81
720818658,NO,50.0,F,Uneducated,Married,Less than $40K,1,38,3,3,1438.3,0.0,4594,86
712982808,YES,47.0,M,Doctorate,Divorced,$80K - $120K,1,32,1,3,1438.3,0.0,2388,42
718657083,NO,46.0,M,High School,Married,$60K - $80K,1,36,4,3,4696.0,0.0,4828,62
715222533,YES,52.0,F,Graduate,Married,Less than $40K,1,36,5,3,2566.0,1079.0,2340,36
718187508,NO,53.0,F,Unknown,Married,Unknown,1,36,3,4,2592.0,1364.0,4208,68
802455633,NO,56.0,F,Unknown,Single,Less than $40K,1,50,4,4,1698.0,0.0,4371,74
714493983,NO,57.0,F,Graduate,Married,$40K - $60K,1,47,5,2,4682.0,1010.0,4322,83
780664758,NO,56.0,F,Uneducated,Married,$40K - $60K,1,44,6,1,4439.0,1513.0,4532,95
718466883,NO,34.0,F,Uneducated,Single,Less than $40K,1,25,6,1,2689.0,1618.0,4237,79
771338658,NO,46.0,M,High School,Married,$80K - $120K,1,30,6,3,11670.0,915.0,4277,89
709052883,NO,47.0,F,High School,Single,$40K - $60K,1,36,3,1,1596.0,0.0,5678,81
708373083,YES,40.0,F,Unknown,Married,,1,30,1,3,3356.0,2517.0,2032,39
716157408,NO,53.0,M,High School,Married,$60K - $80K,1,46,4,4,1590.0,0.0,4229,73
713305233,NO,55.0,M,Graduate,Single,$80K - $120K,1,46,5,5,4994.0,0.0,4802,81
713000058,NO,51.0,F,Graduate,Married,$40K - $60K,2,44,4,2,16406.0,0.0,4075,75
714909858,NO,52.0,F,Unknown,Married,Less than $40K,1,36,6,3,2451.0,1733.0,5283,90
804371733,NO,40.0,M,Uneducated,Married,$80K - $120K,1,29,5,2,9109.0,1347.0,3991,84
772846383,NO,45.0,F,Unknown,Single,Less than $40K,1,36,3,4,2632.0,1480.0,4787,89
712552608,YES,46.0,F,Graduate,Married,Less than $40K,1,34,3,3,1438.3,0.0,2658,43
719887008,NO,38.0,F,Graduate,Married,Less than $40K,1,36,5,4,1757.0,1352.0,4121,81
773342808,NO,46.0,F,Unknown,Single,Less than $40K,1,40,6,4,2711.0,1793.0,5084,79
708375858,NO,47.0,F,High School,Divorced,Less than $40K,1,36,5,4,2776.0,1341.0,4318,68
789417708,NO,44.0,F,Uneducated,Married,$40K - $60K,1,35,3,2,1438.3,1091.0,4988,90
794675058,YES,36.0,M,Graduate,Married,$80K - $120K,1,21,5,3,5015.0,1963.0,2491,43
718034058,NO,40.0,M,Graduate,Single,$60K - $80K,1,36,3,2,8529.0,901.0,4252,68
778919583,NO,49.0,F,Graduate,Married,Less than $40K,1,30,3,2,1604.0,1112.0,4253,68
713850783,NO,56.0,F,College,Married,Unknown,1,36,6,2,4263.0,0.0,4876,70
814785108,NO,45.0,F,Graduate,Married,Less than $40K,1,40,5,3,2493.0,1655.0,4473,76
809616108,YES,38.0,F,High School,Single,Less than $40K,1,33,3,3,1568.0,0.0,2812,59
809378133,NO,43.0,F,Uneducated,Single,Less than $40K,1,38,6,1,1521.0,0.0,4880,79
779658408,NO,48.0,M,Graduate,Single,$40K - $60K,1,31,6,3,3261.0,1730.0,4242,65
717954333,NO,39.0,F,Unknown,Single,Less than $40K,1,25,4,2,1781.0,935.0,5093,77
737052258,NO,62.0,F,Unknown,Single,Less than $40K,1,55,6,1,5284.0,2517.0,4525,63
708108333,YES,47.0,F,Graduate,Married,Unknown,1,36,3,3,5590.0,0.0,1507,32
715047333,NO,57.0,F,High School,Married,Unknown,1,36,5,2,1734.0,980.0,4313,92
714390858,NO,48.0,F,Unknown,Single,Unknown,1,36,4,2,7645.0,931.0,5016,73
717107808,NO,48.0,F,Uneducated,Unknown,$40K - $60K,1,39,6,4,1438.3,1218.0,4600,76
713564208,NO,34.0,F,Graduate,Unknown,Less than $40K,1,23,4,1,2207.0,1527.0,4159,64
720357483,NO,46.0,F,College,Married,Less than $40K,1,23,5,2,1723.0,1010.0,4112,82
803339583,NO,49.0,F,Post-Graduate,Married,Less than $40K,1,44,4,4,1644.0,0.0,4898,82
708972783,YES,48.0,F,College,Married,Less than $40K,1,37,3,2,1745.0,0.0,2297,44
710157108,NO,42.0,F,Graduate,Single,$40K - $60K,1,33,6,2,3376.0,1661.0,4629,75
721483158,NO,47.0,M,Graduate,Married,$60K - $80K,1,29,4,3,7298.0,0.0,4512,72
767553333,YES,45.0,M,Graduate,Single,$80K - $120K,1,39,1,3,8383.0,0.0,2600,44
710436108,NO,41.0,M,High School,Unknown,$40K - $60K,1,29,5,4,3600.0,746.0,4184,61
779870883,NO,45.0,F,High School,Single,$40K - $60K,1,29,3,2,4595.0,1781.0,3746,68
817188408,NO,57.0,M,Uneducated,Divorced,$80K - $120K,1,39,4,4,2795.0,1832.0,4679,67
719723658,NO,49.0,F,Uneducated,Single,Less than $40K,1,39,6,1,1768.0,0.0,4628,90
806189658,NO,50.0,F,Uneducated,Single,Less than $40K,1,45,4,2,1780.0,893.0,4630,73
789070233,NO,51.0,F,Graduate,Divorced,Less than $40K,1,39,5,4,2987.0,1764.0,4339,72
712013808,NO,44.0,F,Uneducated,Single,Unknown,1,24,6,3,2717.0,1720.0,4196,71
708602283,NO,40.0,F,Uneducated,Married,Unknown,1,36,3,3,2887.0,0.0,3941,82
809452383,NO,37.0,F,Graduate,Married,Less than $40K,1,32,6,1,1438.3,0.0,4733,89
714413283,NO,46.0,M,Unknown,Married,$80K - $120K,1,40,6,1,10879.0,860.0,4629,69
712407783,NO,39.0,F,Graduate,Single,Less than $40K,1,28,5,3,1809.0,1181.0,4452,83
720062508,YES,38.0,F,Unknown,Married,$40K - $60K,1,28,6,2,1628.0,0.0,2527,41
717878883,NO,45.0,F,Unknown,Single,Less than $40K,1,36,3,4,1438.3,0.0,4463,71
714013983,YES,37.0,F,Post-Graduate,Married,Less than $40K,1,36,3,3,1586.0,0.0,2109,41
753208833,NO,43.0,F,Uneducated,Married,$40K - $60K,1,36,5,3,2311.0,,3967,71
721241583,NO,48.0,F,Graduate,Married,Less than $40K,1,43,5,3,2109.0,1205.0,2935,60
713695158,NO,51.0,F,Uneducated,Divorced,Less than $40K,1,40,5,4,1562.0,1057.0,5019,78
711540108,YES,44.0,F,Doctorate,Unknown,Unknown,1,33,5,3,1438.3,0.0,2316,48
823878408,NO,39.0,M,Graduate,Married,$80K - $120K,1,35,6,2,2981.0,757.0,4824,76
779533983,NO,47.0,M,College,Divorced,$80K - $120K,1,31,3,1,5295.0,723.0,4412,90
713583408,YES,51.0,F,Graduate,Single,$40K - $60K,1,37,2,3,4708.0,920.0,2179,50
714037308,NO,54.0,M,High School,Married,$60K - $80K,1,50,3,1,2210.0,1002.0,4798,86
715581633,NO,53.0,F,Unknown,Married,$40K - $60K,1,45,4,3,1972.0,0.0,5085,73
795684783,NO,48.0,M,High School,Single,$60K - $80K,1,42,5,4,2384.0,1596.0,3149,59
718645308,NO,35.0,M,College,Married,Less than $40K,1,36,3,3,2311.0,1222.0,4730,89
717870108,NO,46.0,F,Unknown,Unknown,$40K - $60K,1,37,6,4,1912.0,1172.0,4841,81
815515158,NO,49.0,F,Unknown,Single,$40K - $60K,1,44,6,1,2147.0,1402.0,4240,69
713957283,YES,42.0,F,Uneducated,Married,Less than $40K,1,23,3,2,3214.0,0.0,2119,44
715058433,NO,43.0,,Uneducated,Married,Less than $40K,1,36,5,3,3006.0,879.0,5125,87
794771208,NO,52.0,M,Unknown,Single,$80K - $120K,1,46,5,1,2735.0,1942.0,3724,66
720180633,NO,50.0,M,College,Married,$120K +,1,36,3,2,3390.0,,4128,73
815539233,YES,54.0,M,High School,,$80K - $120K,2,49,1,3,34516.0,214.0,1201,22
778933983,NO,55.0,F,Uneducated,Unknown,Unknown,1,39,4,3,11249.0,2012.0,3882,55
717960033,NO,52.0,F,Graduate,Single,Less than $40K,1,44,6,3,2484.0,1495.0,4084,86
825368658,NO,40.0,F,High School,Single,Less than $40K,1,36,5,5,2932.0,1664.0,4795,82
721154208,NO,60.0,F,Unknown,Married,Less than $40K,1,36,3,4,2882.0,2081.0,4933,103
718572408,NO,45.0,F,Post-Graduate,Unknown,Less than $40K,1,36,5,2,2658.0,694.0,4774,92
749571633,NO,44.0,F,College,Unknown,Unknown,1,37,4,3,5589.0,1336.0,4262,75
713914683,NO,44.0,F,Graduate,Single,$40K - $60K,1,36,3,4,1484.0,885.0,4819,74
713301633,NO,57.0,F,Doctorate,Single,Unknown,1,36,5,1,1678.0,1162.0,4402,87
711399408,YES,34.0,F,Graduate,Divorced,Unknown,1,25,2,3,12373.0,0.0,2462,40
711494208,NO,52.0,M,Unknown,Married,Less than $40K,1,36,3,3,2846.0,1606.0,5092,86
711716133,YES,42.0,F,High School,Married,$40K - $60K,1,34,6,3,1585.0,1381.0,2360,40
713906508,NO,42.0,F,Unknown,Single,Less than $40K,1,36,6,3,2837.0,834.0,3892,69
708768258,NO,51.0,F,Doctorate,Married,Less than $40K,1,43,6,1,2066.0,1077.0,4678,91
719538183,NO,47.0,M,High School,Married,$60K - $80K,1,36,4,4,20789.0,0.0,4105,67
718957083,NO,48.0,F,Graduate,Single,Less than $40K,1,35,5,2,1449.0,0.0,4797,88
720872433,YES,39.0,F,Uneducated,Single,$40K - $60K,1,28,5,3,3911.0,0.0,2867,42
779403558,NO,56.0,F,Unknown,Married,Less than $40K,1,45,5,1,1737.0,0.0,4611,73
788994783,NO,48.0,F,Graduate,Single,Less than $40K,1,35,3,4,1815.0,557.0,4519,76
715530258,YES,46.0,F,Post-Graduate,Single,Unknown,1,37,1,3,4848.0,2517.0,2353,53
803380383,NO,46.0,F,Graduate,Divorced,Less than $40K,1,40,3,3,1592.0,925.0,4615,90
716766033,NO,40.0,F,Unknown,Single,Less than $40K,1,31,5,2,1768.0,1242.0,4439,65
757300008,NO,44.0,F,Graduate,Single,Unknown,1,37,4,3,8128.0,2344.0,4251,80
810986883,NO,45.0,F,High School,Single,Unknown,1,40,5,4,2557.0,1898.0,4808,83
819200133,NO,44.0,M,Graduate,Unknown,$60K - $80K,1,39,5,4,2991.0,642.0,4646,62
710410158,YES,49.0,M,Graduate,Unknown,$80K - $120K,1,38,3,4,34516.0,0.0,1592,35
714488433,NO,45.0,M,Unknown,Married,$80K - $120K,1,36,5,2,19099.0,2517.0,4837,77
714267858,NO,44.0,F,High School,Single,Unknown,1,37,6,2,4559.0,1680.0,4934,76
827062158,NO,58.0,M,High School,Single,$80K - $120K,1,54,6,3,22981.0,1696.0,4192,66
710669733,NO,38.0,F,Graduate,Single,$40K - $60K,1,36,4,2,2358.0,1965.0,4922,80
716498883,NO,48.0,,Graduate,Single,$80K - $120K,1,36,6,4,22067.0,685.0,3577,64
780529908,NO,43.0,F,College,Single,Less than $40K,1,30,3,3,2023.0,1331.0,5098,79
714028083,NO,36.0,F,Unknown,Single,Unknown,1,31,6,1,2222.0,0.0,4095,65
714572208,NO,59.0,M,Graduate,Single,$60K - $80K,1,36,6,3,1438.3,788.0,4297,65
708976908,YES,40.0,M,Post-Graduate,Single,$80K - $120K,1,36,4,4,8958.0,0.0,2131,43
721409358,NO,36.0,F,Uneducated,Single,Less than $40K,1,21,3,2,1937.0,733.0,4547,73
809311758,NO,40.0,M,Unknown,Single,$60K - $80K,2,35,6,3,25219.0,1503.0,4429,87
712602708,YES,36.0,M,Unknown,Unknown,$80K - $120K,1,36,4,1,1815.0,0.0,2039,34
